Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The post mentions awards and a partnership but provides no explicit evidence of resource use, energy, water, or supply chain resource management.",No,"There is no discussion of emissions, carbon reduction, or energy efficiency.",No,"No explicit reference to environmental innovations, eco-designed products, or new environmental technologies.",No,"No information about workforce conditions, safety, diversity, or development opportunities.",No,No mention of human rights conventions or related labor rights issues.,No,"No explicit community health, public-interest, or ethical community initiatives described.",No,"No information on product safety, quality standards, or data/privacy protections.",No,No discussion of governance practices or management oversight.,No,No reference to shareholder rights or anti-takeover measures.,No,"Sustainability is mentioned in hashtags, but there is no explicit CSR strategy, integration of ESG into decision-making, or CSR reporting discussed."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"The post does not mention energy or material/resource use, waste reduction, or supply chain efficiency; it focuses on store experience and the Pandora Talisman collection.",No,"There is no discussion of emissions, carbon footprint, or environmental impact of store operations or production in the post.",No,"While the post discusses design and craftsmanship, it does not explicitly reference environmental innovations, eco-design, or new environmental technologies.",No,"No mention of employees' job satisfaction, safety, diversity, or development opportunities.",No,"There is no mention of human rights conventions, labor rights, or related supply chain ethics.",No,"No evidence of community programs, local health initiatives, philanthropy, or community engagement beyond brand storytelling.",No,"No discussion of product quality standards, safety data, or customer privacy related to the collection or store experience.",No,"No references to governance practices, board oversight, or leadership structures.",No,"No mention of shareholder rights, value creation for investors, or anti-takeover measures.",No,"No explicit statement about integrating economic, social and environmental dimensions into decision-making or CSR reporting."
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,Yes,No,No,No,"The post emphasizes CALIDA's HW26 collection quality and fabrics but does not mention energy, water, material efficiency, or resource-reduction efforts.",No,"There is no reference to carbon emissions, greenhouse gases, or emission-reduction initiatives.",No,"The post mentions a Design Process Board and transparency into how concepts evolve, but it does not explicitly link to environmental innovation or eco-design.",No,"There is no information about workforce conditions, safety, diversity, compensation, or development opportunities.",No,No discussion of human rights conventions or labor rights issues.,No,"No reference to community engagement, public health, or ethics initiatives.",Yes,"The post highlights product quality, warmth, and exceptionally soft fabrics and long-lasting comfort, indicating a focus on product quality and customer safety/experience.",No,No mention of governance structures or management practices.,No,No mention of shareholder rights or anti-takeover provisions.,No,"The post does not articulate a CSR strategy, integration of environmental/social/economic dimensions, or CSR reporting."
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post is a brief announcement about a filmmaker appointment and premiere; it does not discuss resource use, energy, materials, or supply chain efficiency.",No,"No mention of emissions, carbon targets, energy efficiency, or environmental impact of operations.",No,"No reference to environmental innovation, eco-design, or new technologies reducing environmental costs.",No,"No information about employees, safety, compensation, diversity, or workforce development.",No,"No discussion of human rights conventions, labor rights, or supply chain labor standards.",No,"No community program, public health, or ethics content; it's a film industry announcement.",No,"No product safety, health, or data privacy content.",No,"No information about governance, board, or leadership practices.",No,"No mention of shareholder rights, anti-takeover, or value to investors.",No,No explicit integration of CSR into decision-making or reporting.
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post contains no discussion of materials/energy/water use, efficiency improvements, or supply-chain resource management.",No,"There is no mention of emissions, carbon footprint, or environmental impact reduction.",No,"No explicit reference to environmental technologies, eco-design, or innovations aimed at reducing environmental costs.",No,"The content is a holiday greeting with no information on job satisfaction, safety, diversity, or development opportunities.",No,No mention of fundamental human rights conventions or rights-related practices.,No,"No description of community engagement, public health initiatives, or ethical community practices.",No,"No discussion of product safety, quality standards, or customer health/data privacy.",No,"No reference to governance principles, leadership, or board practices.",No,"No mention of shareholder rights, anti-takeover provisions, or related governance topics.",No,"No disclosure of integrating economic, social, and environmental dimensions into decision-making or CSR reporting."
Gabriel Holding A/S,2025,2025-12-26T07:55:01.057Z,"The distinctive red sets the tone, where playfulness is elevated.
TwillWool plays with twill, inviting light and a sense of exploration into the space. 

Blending comfort and durability with playful elegance, it inspires discovery in many different directions.

Explore TwillWool https://lnkd.in/e-Ca_CtC",https://www.linkedin.com/posts/gabriel_the-distinctive-red-sets-the-tone-where-activity-7410226617886826496-ZZrp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,41,No,No,No,Yes,No,"The post discusses aesthetics and product features but does not mention materials, energy, water use, or resource efficiency.",No,"No mention of emissions, carbon footprint, or environmental impact.",No,No explicit reference to environmental innovation or eco-designed products.,No,"No mention of workforce policies, safety, diversity or development.",No,No mention of human rights conventions or labor rights.,No,"No mention of community investment, public health, or ethics.",No,"No mention of safety, data privacy, or product quality standards beyond general marketing.",No,"No mention of governance, board, or governance practices.",No,No mention of shareholder rights or anti-takeover policies.,No,"No mention of CSR strategy, integrated reporting or decision-making."
Adidas AG,2025,2025-05-19T09:05:55.767Z,"We logged some minutes for Move For The Planet in best weather at our Sports Day on our HQ campus in Herzogenaurach, Germany: Plogging and track runs, indoor and outdoor cycling, Yoga, functional training - we did it all. High five to everyone on the team who joined us! 💪  

For every 10 minutes of movement logged in the adidas Running app or Strava, we’ll donate €1 (up to a total of €1.5 million), to projects that strengthen climate resiliency in sport infrastructure and support sustainability education.  

We already reached our donation cap, but you can still move to earn adiClub points and donate them to the cause – learn more about Move For The Planet: https://adidas.pub/4iohSjt  

Let’s keep moving for something bigger!",https://www.linkedin.com/posts/adidas_we-logged-some-minutes-for-move-for-the-planet-activity-7330156745136181250-1DNv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFtpU50B30XLLMtDrBfvxuEmy1aFP99wtqQ,123,No,Yes,Yes,No,No,"The post does not discuss reductions in material, energy, or water use, nor eco-efficient supply chain improvements.",No,"There is no explicit mention of emissions reductions, carbon footprint data, or energy-related performance metrics.",No,"The post references a CSR program but does not describe eco-design, environmental technologies, or new processes to reduce environmental costs.",No,"There is no information about job satisfaction, safety, compensation, or development opportunities for employees.",No,The content does not address fundamental human rights conventions or rights-based supply chain considerations.,Yes,"The initiative funds projects that strengthen climate resiliency in sport infrastructure and support sustainability education, indicating a community-focused philanthropic effort.",No,"The post does not mention product quality, safety, or data privacy considerations.",No,There is no discussion of corporate governance practices or leadership structure.,No,"There is no reference to shareholder rights, anti-takeover measures, or related investor governance issues.",Yes,"The Move For The Planet program ties movement activity to donations for climate resilience and sustainability education, illustrating a strategic CSR initiative communicated publicly."
Gildan Activewear Inc,2026,2026-04-15T16:18:10.495Z,"As our product innovation engine ramps up, the Impressions Expo & Magazine tradeshow in Atlantic City, New Jersey, gave our teams another opportunity to connect with industry attendees and hear real-time customer feedback.

From Comfort Colors® hats and Hanes® scrubs to Gildan® Heavyweight trends and the American Apparel® French Terry Collection, the new styles and product platforms across our brand portfolio continue to stand out on the floor. 

Since acquiring HanesBrands, our reach, network, and presence in the market have continued to grow.

#MakingApparelBetter #ImpressionsExpo",https://www.linkedin.com/posts/gildan_makingapparelbetter-impressionsexpo-activity-7450215906783334401--2-6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,85,No,No,No,Yes,No,"The post discusses product lines and a trade show but does not mention material, energy, or water usage, or any eco-efficiency initiatives.",No,"There is no reference to emissions, carbon footprint, or waste management in the content.",No,"The post notes a 'product innovation engine' but provides no explicit link to environmental technologies, eco-designed products, or reducing environmental costs for customers.",No,"The post does not address employee satisfaction, safety, diversity, training, or development opportunities.",No,"There is no mention of human rights conventions, supply chain rights, or related protections.",No,"The content focuses on trade show activity and product lines; it does not discuss community engagement, public health benefits, or external stakeholder impact.",No,"There is no discussion of product safety, quality standards, or data/privacy considerations.",No,"The post does not describe governance practices, board oversight, or management accountability.",No,"There is no explicit information on shareholder rights, anti-takeover provisions, or shareholder value discussions beyond marketing context.",No,"The post does not clearly communicate integration of economic, social, and environmental dimensions into day-to-day decision-making or CSR reporting."
Swatch Group AG,2026,2026-03-22T13:55:08.770Z,"Discover PAINTED PARADISE with four ultra-light SKIN watches inspired by tropical hues 🌴 

#Swatch #PaintedParadise
https://swat.ch/4rVVSlo",https://www.linkedin.com/posts/swatch-ltd-_swatch-paintedparadise-activity-7441482603645349888-1Z_h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACeKeD0BuF80SqXQzZ7zQPkO3myaeSLGXW4,16,No,No,No,Yes,No,"The post is a marketing announcement for four ultra-light watches and does not mention resource use, energy efficiency, water usage, or supply chain resource management.",No,"There is no reference to emissions, carbon footprint, or environmental impact reduction.",No,"The post references product design (ultra-light watches) but does not discuss environmental technologies, eco-design, or reductions in environmental costs.",No,"No information about workforce conditions, safety, diversity, compensation, or development opportunities is provided.",No,"No discussion of fundamental human rights, labor rights, or supply chain human rights practices is present.",No,"No mention of community impact, public health, philanthropy, or ethics-related community initiatives is present.",No,"The post does not address product safety, quality standards, customer health or data privacy.",No,"There is no information about corporate governance, leadership, or management practices.",No,"No discussion of shareholder rights, anti-takeover measures, or shareholder value strategies is provided.",No,The content is a product promo without integration of CSR dimensions into day-to-day decision-making or CSR reporting.
Magnera Corp,2025,2025-09-04T13:12:27.677Z,"Live from Borneo! ⚡🔋🌍

Our Battery team is on the ground at the 21st Asian Battery Conference, engaging with industry leaders and sharing insights on Magnera’s DYNAGRID® Pasting Paper, renowned for its high purity and performance in lead-acid batteries worldwide. From automotive innovation to advanced energy storage, DYNAGRID® sets the standard for quality and reliability across global markets.

Last chance to connect with our experts tomorrow at the event, or reach out anytime at https://hubs.la/Q03GSTny0 to explore how Magnera can power your next project.

Andreas Wagner 
#PossibilitiesMadeReal #LeadAcidBattery #Magnera",https://www.linkedin.com/posts/magneracorporation_possibilitiesmadereal-leadacidbattery-magnera-activity-7369356676388405250-Hu_G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,89,No,Yes,No,No,No,"The post does not discuss material, energy, or water use reductions or eco-efficient supply chain management.",No,"There is no mention of emissions, carbon footprint, or waste reduction initiatives.",No,"While the post references battery technology and energy storage, it does not explicitly describe environmental innovations, eco-design, or reductions in environmental costs.",No,"There is no information about job satisfaction, health and safety, compensation, or diversity within the workforce.",No,The post does not reference fundamental human rights conventions or related rights considerations.,No,"The content does not mention community impact, public health, or ethical engagement with local stakeholders.",Yes,"The post highlights Magnera’s DYNAGRID Pasting Paper as high-purity and high-performance for lead-acid batteries, indicating a focus on product quality and reliability.",No,"There is no discussion of governance structures, board practices, or management oversight.",No,"The post does not address shareholder rights, anti-takeover measures, or equity considerations.",No,There is no explicit communication of how CSR is integrated into decision-making or reporting beyond a product-focused conference update.
Yunsa Yunlu Sanayi ve Ticaret AS,2026,2026-05-05T12:21:43.068Z,"We will be present at SAHA 2026 between May 5–9, 2026, in Hall 1, Stand 1E-02B.

We will introduce our latest uniforms and high-performance wool fabrics, offering blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort.

We look forward to welcoming you at the Istanbul Expo Center.",https://www.linkedin.com/posts/yunsa_we-will-be-present-at-saha-2026-between-may-activity-7457404157713334272-awmV?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE3h1QcB5wNhepDcIdED6eXzeqxt92aZxjw,50,No,Yes,No,No,No,"The post mentions uniforms and wool fabrics but does not discuss resource use, energy, water, or material efficiency.",No,"No information about emissions, carbon footprints, or waste management.",No,"No explicit reference to environmental cost reduction, eco-design, or new environmental technologies; only product features.",No,"No discussion of employees, safety, diversity, or development.",No,No mention of human rights conventions or labor rights policies.,No,No mention of community impact or public health or ethics.,Yes,"Post highlights product safety features (blade cut resistance, flame retardancy, UV protection, water repellency, thermal comfort) indicating focus on product health and safety.",No,No discussion of governance or leadership.,No,No mention of shareholder value or anti-takeover devices.,No,No mention of integrating CSR into decision-making or reporting.
Lakeland Industries Inc,2025,2025-12-25T15:45:17.725Z,"Wishing you a Merry Christmas and a safe holiday season.
We’re grateful to support the people who keep the world moving!",https://www.linkedin.com/posts/lakeland-fire-and-safety_wishing-you-a-merry-christmas-and-a-safe-activity-7409982579304660992-bdzX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,21,No,No,No,Yes,No,"The post contains no discussion of resource use, energy, water, or materials efficiency.",No,"There is no mention of emissions, carbon reduction, or environmental footprint.",No,No reference to environmental innovation or eco-designs.,No,"No evidence of workplace conditions, safety, diversity or development opportunities.",No,No reference to human rights conventions or labor rights.,No,No explicit community initiatives or societal impact mentioned; it's a generic holiday greeting.,No,"No mention of product safety, health, or data privacy.",No,No governance or leadership information.,No,No mention of shareholder rights or anti-takeover policies.,No,"No information on integrating financial, social and environmental dimensions or CSR reporting."
Nilorngruppen AB,2026,2026-03-12T11:10:48.575Z,"Plastic or Paper? The packaging decision many brands struggle with.

When it comes to garment packaging, the choice often comes down to two materials: LDPE plastic or paper. But which option actually performs best when you consider functionality, environmental impact, regulations, and circularity?
 
In our next Knowledge Hub webinar, we’ll explore some of the key factors brands consider when choosing packaging materials. Together with industry experts and partners, we’ll discuss:

✔ Functional, environmental and aesthetic differences between plastic and paper
✔ Regulatory considerations brands should be aware of
✔ Packaging innovations and solutions from Vela™ and WILDPLASTIC®
✔ A live panel discussion and Q&A on navigating packaging circularity
 
Meet the panel:
• Ester M., Commercial Director Europe, Vela™
• Marten Kronemeyer, Head of Sales, WILDPLASTIC®
• Christina Heines, Material & Innovation Specialist, Nilörn
• Jennifer Elze, Global Compliance Specialist, Nilörn
• Fredrik Clason, Group Sales & Marketing Manager, Nilörn
 
Date: 26 March 2026
Time: 15:00–15:45 CET
 
We’re opening this Knowledge Hub session to a wider audience, welcoming brands and industry professionals to join our next session. Reach out to knowledgehub@nilorn.com and we’ll share the registration details.
 
#Packaging #PackagingCircularity #KnowledgeHub #Webinar",https://www.linkedin.com/posts/nilorn_packaging-packagingcircularity-knowledgehub-activity-7437817368334200832-HTvp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD1w7CABySVhztImliJXhj_Jyq5CxF4esqw,190,Yes,No,No,No,No,"The post discusses packaging materials (LDPE plastic vs paper) and mentions environmental impact and circularity, but does not provide explicit evidence of resource-use reduction, energy or water efficiency.",No,"There is no mention of emissions, greenhouse gas reduction targets, or related environmental metrics.",Yes,"The post explicitly references packaging innovations and solutions from Vela™ and WILDPLASTIC®, indicating an emphasis on innovative packaging approaches.",No,"The content does not address workforce conditions, safety, compensation, or development.",No,There is no mention of fundamental human rights conventions or related rights issues.,No,"No explicit community impact, public health, or local stakeholder engagement is described.",No,"The post does not discuss product safety, quality standards, customer health, or data privacy for products.",No,"There is no discussion of governance principles, board structure, or leadership practices.",No,"There is no mention of shareholder rights, anti-takeover devices, or shareholder value strategies.",No,"While the topic is sustainability-oriented, the post is a webinar announcement and does not explicitly describe integrating economic, social, and environmental dimensions into day-to-day decision-making or CSR reporting."
Brunello Cucinelli SpA,2025,2025-10-16T07:00:29.044Z,"Inspired by the shared vision of His Majesty King Charles III and Brunello Cucinelli, the Himalayan Regenerative Fashion Living Lab took shape in 2022, in the Indian region of Ladakh.

Together with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance, the project aims to support local communities develop regenerative, shared value chains, with a special focus on enhancing the traditional artisanal skills of the Changpa people—an invaluable heritage to protect and foster for future generations.

Discover more: https://lnkd.in/dNgq2A_7",https://www.linkedin.com/posts/brunello-cucinelli-s-p-a-_inspired-by-the-shared-vision-of-his-majesty-activity-7384483355611795456-VWZ9?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s,79,No,Yes,Yes,No,No,"The post does not mention resource use metrics such as materials, energy, water consumption, or efforts to improve resource efficiency.",No,"There is no explicit reference to emissions, carbon footprints, or emission reduction initiatives.",No,"The post references regenerative fashion and value-chain collaboration, but does not explicitly describe environmental innovation, eco-designed products, or technologies that reduce environmental costs.",No,"There is no mention of workforce conditions, job satisfaction, safety, diversity, or development opportunities.",No,"While the initiative aims to protect heritage and support communities, there is no explicit reference to adherence to fundamental human rights conventions.",Yes,"The post emphasizes supporting local communities, regenerating shared value chains, and protecting Changpa artisanal heritage, indicating a clear community-focused objective.",No,"There is no discussion of product quality, safety standards, data privacy, or consumer protection related to products.",No,"No explicit information about corporate governance practices, leadership, or management structures is provided.",No,"There is no mention of shareholder rights, anti-takeover devices, or shareholder value strategies.",Yes,"The collaboration with Sustainable Markets Initiative and Circular Bioeconomy Alliance to develop regenerative, shared-value supply chains signals an integrated CSR approach communicating social and environmental dimensions within decision-making and partnerships."
Coats Group PLC,2025,2025-10-15T10:00:02.787Z,"We’re live at #TextileExchange2025 in Lisbon!

This year, we’re introducing Textile-to-Textile — our new circular polyester thread made from textile waste, not plastic bottles.

Visit us at Booth #34 to discover this innovation and join the conversation on building a more circular textile future.

#T2T #CircularEconomy #TextileExchange2025 #ShiftingLandscapes",https://www.linkedin.com/posts/coats_textileexchange2025-t2t-circulareconomy-activity-7384166156099670016-HYst?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADXjFvUB0xG1Iocpo4MBioztPrr0FlCb9pg,48,Yes,No,No,No,Yes,"The post announces 'Textile-to-Textile'—a circular polyester thread made from textile waste, indicating reuse of waste materials and a move away from virgin resources.",No,"There is no explicit mention of emissions reductions, carbon footprint, or related environmental emissions data.",Yes,"The post highlights a new circular thread product and brands it as an innovation, signaling advancement in sustainable textile technology.",No,"No information about employees, workplace safety, development opportunities, or related workforce aspects.",No,"No references to human rights conventions, labor rights, or related protections.",No,"No explicit content about community engagement, public health, or community welfare.",No,"No explicit statements on product safety, quality metrics, health impacts, or data privacy.",No,"No discussion of governance structures, board practices, or leadership principles.",No,No mention of shareholder rights or anti-takeover mechanisms.,No,"While the post promotes a circular economy concept, it does not explicitly communicate how CSR is integrated into day-to-day decision-making or CSR reporting."
Salvatore Ferragamo SpA,2025,2025-09-12T18:10:00.159Z,"We had the pleasure of being part of the opening event of the Euronext Sustainability Week 2025, “Driving Growth and Competitiveness through Sustainability”, on September 9 at Palazzo Mezzanotte in Milan. 
Our Chief Product Officer, James Ferragamo, shared how the Group’s sustainability strategy is deeply-rooted in its brand vision. The legacy of our founder Salvatore Ferragamo continues to guide us in creating impact: 
•	99% of the leather purchased from LWG-certified tanneries  
•	Back to Earth Capsule Collection crafted from bio-based materials 
•	97% of direct suppliers in Italy, supporting local craftsmanship 
•	16.4% reduction of Scope 1-3 emissions in 2024 vs 2023 
•	Community initiatives in arts & culture, health, and women’s empowerment. 

We’re proud to continue this journey, shaping a luxury industry that draws inspiration from the past while always looking to the future.
#SustainableLuxury #FamilyBusiness #Innovation #MadeInItaly #CircularEconomy",https://www.linkedin.com/posts/salvatore-ferragamo_sustainableluxury-familybusiness-innovation-activity-7372330658049802240-cKAv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,141,Yes,Yes,Yes,No,Yes,"The post states that 99% of the leather is purchased from LWG-certified tanneries, indicating sustainable material sourcing and improved resource management in the supply chain.",Yes,"The post reports a 16.4% reduction of Scope 1-3 emissions in 2024 vs 2023, explicitly evidencing emissions reduction progress.",Yes,The 'Back to Earth Capsule Collection crafted from bio-based materials' signals eco-designed products and material innovations toward reducing environmental costs.,No,"There is no explicit information about internal workforce metrics such as job satisfaction, safety, compensation, diversity, or development opportunities.",No,The post mentions community initiatives but does not explicitly reference fundamental human rights conventions or human rights policies.,Yes,"The post notes community initiatives in arts & culture, health, and women's empowerment, indicating engagement with community welfare.",No,"There is no explicit discussion of product safety, health impacts, data privacy, or customer protection beyond the eco-friendly materials mentioned.",No,"The post does not provide explicit information on governance structures, board practices, or management accountability beyond sustainability messaging.",No,"There is no explicit reference to shareholder rights, anti-takeover devices, or equal treatment of shareholders.",Yes,"The content frames the sustainability strategy as deeply-rooted in the brand vision and highlights measurable environmental and social initiatives, indicating an integrated CSR approach."
Zhejiang Semir Garment Co Ltd,2026,2026-02-14T07:00:02.548Z,"This Valentine’s Day, pull the red rope and let our cuddly Playpuff bear descend into your heart! 🧸❤️ 

At balabala, we believe love is playful, warm, and full of delightful surprises—just like childhood. This limited-edition bear, part of balabala's family, is crafted to turn ordinary moments into cherished memories. 

Who’s ready to unwrap love in the most Imaginative way? 💌

#balabala
#SemirGroup
#PlaypuffDown
#ValentinesDay
#ChildhoodMagic
#LoveInEveryStitch",https://www.linkedin.com/posts/semir-international_balabala-semirgroup-playpuffdown-activity-7428332176217354240-MTiX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD83cM8BveTBQe8d728MIe5rgAE_6phyUq0,66,No,No,No,Yes,No,"The post focuses on a Valentine’s Day marketing concept for a limited-edition bear and does not discuss materials use, energy/water consumption, or eco-efficient supply chain practices.",No,"There is no mention of emissions, carbon footprint, or waste management in the post.",No,"No explicit reference to environmental innovation, eco-designed products, or technologies that reduce environmental costs.",No,"The post does not mention employees, workplace safety, diversity, compensation, or development opportunities.",No,There is no reference to human rights conventions or related protections in the post.,No,"No evidence of community engagement, public health impact, or ethics-related initiatives in the post.",No,"The post mentions a product but provides no information on product safety standards, health considerations, or data privacy.",No,"No discussion of governance practices, board oversight, or management structures.",No,"No mention of shareholder rights, anti-takeover measures, or shareholder value considerations.",No,"The post is a marketing/social post and does not articulate a CSR strategy, integrated reporting, or cross-dimensional decision-making."
Pranda Jewelry PCL,2026,2026-03-02T04:39:07.950Z,"Echoes of Opportunity — Where Everyone Grows with Purpose and Value
When people speak about working at #Pranda, one word often stands out: opportunity.
• Opportunities to learn and develop new skills
 • Opportunities to fully demonstrate potential
 • Opportunities to advance fairly based on capability

These shared experiences show that equal opportunity is not simply a principle, but something reflected in everyday work. It creates space for each person to contribute, take on meaningful roles, and continue growing with purpose and value.
This commitment continues to guide how we strengthen our workplace — so everyone can move forward with confidence in their own potential.",https://www.linkedin.com/posts/prandagroup_pranda-activity-7434094920912625666-hDoq?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,105,No,Yes,No,No,No,"The post does not mention materials, energy, water usage, or eco-efficient resource management.",No,"There is no reference to emissions, carbon footprint, or other environmental operating metrics.",No,The content focuses on workplace opportunity and development rather than environmental technologies or eco-design innovations.,Yes,"Explicit emphasis on equal opportunity, opportunities to learn and develop new skills, demonstrate potential, and advance fairly based on capability; describes a growth-oriented, inclusive workplace.",No,"While equal opportunity relates to non-discrimination, there is no explicit reference to fundamental human rights conventions or rights-based policies.",No,"No mention of community health, public interests, or external community programs.",No,"No discussion of product safety, quality, privacy, or customer welfare.",No,"No reference to governance structures, board practices, or management oversight.",No,"No mention of shareholder rights, value, or anti-takeover mechanisms.",No,"Contains language about commitment guiding workplace practices but does not explicitly articulate integration of economic, social, and environmental dimensions into day-to-day CSR decision-making or reporting."
