Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Rocky Brands Inc,2025,2025-12-25T15:00:17.169Z,"As we wrap up another year at Rocky Brands, we want to thank our amazing team, partners  and customers for making it so special. Wishing everyone a Merry Christmas and Happy Holidays from Rocky Brands! 🎄",https://www.linkedin.com/posts/rocky-brands-inc-_as-we-wrap-up-another-year-at-rocky-brands-activity-7409971252351762432-bzt8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,36,No,No,No,Yes,No,"The post is a general holiday greeting and does not mention materials, energy, water use, or eco-efficient supply chain/resource reduction efforts.",No,"There is no reference to pollution, emissions levels, climate impact, or measures to reduce emissions.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"Although it thanks the team, this is only a generic acknowledgment with no explicit mention of workplace conditions, health and safety, compensation, diversity, or training, so it does not meet the threshold for Workforce classification.",No,"No human rights topics, policies, or supply chain labor conditions are mentioned.",No,"Aside from a generic holiday greeting, there is no indication of community engagement, charity, public health, or broader social impact activities.",No,"The post does not discuss product quality, safety, integrity, or customer data/privacy issues.",No,"There is no mention of governance structures, leadership decisions, or executive/board matters.",No,"The post does not address investors, shareholder rights, reporting, or financial governance topics.",No,"No ESG, sustainability, or CSR strategy, reporting, or integration into business operations is referenced; it is purely a seasonal greeting without ESG content."
Lakeland Industries Inc,2025,2025-06-30T21:16:26.654Z,"How do you turn fitness into connection and competition into community?

You do it through the Firefighter  Challenge League.
 
We take pride in not only manufacturing gear that protects first responders on the job, but also in supporting the people who wear it when they’re off the clock.

Today, we’re proud to officially launch the Lakeland Sponsored Athlete Firefighter Challenge Team. A team of dedicated, driven athletes who bring their all to the course just like they do to their everyday roles. These are first responders who stay ready, stay competitive, and stay connected through something they genuinely enjoy.

We're honored to support them with gear, meals, and encouragement as they train, compete, and inspire.

Please help us welcome:
Michael Greene
Michale Coleman
Taylor Ward
Jake Lanier
Phillip Washburn
Shantel Lund
Gene Liford
Brandon Corley
Nick Motta
Evan Smart
Louie Disney
Allison Holmerg
Quinlan Roe
Noah Wolsey
 
📸 We’ll be introducing each athlete individually over on Instagram, so be sure to follow us at @lakelandfireandsafety to see their journeys and cheer them on throughout the season.",https://www.linkedin.com/posts/lakeland-fire-and-safety_how-do-you-turn-fitness-into-connection-and-activity-7345560875556102146-848A?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,176,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or eco-efficient resource/supply chain management; it focuses on supporting firefighters as athletes.",No,"There is no reference to emissions, pollution, or efforts to reduce environmental impact in operations or products.",No,"The post does not describe environmental technologies, green processes, or eco-designed products; it only notes that they manufacture protective gear, without environmental framing.",No,"Although the athletes are firefighters, the post is about a sponsored challenge team and community/brand engagement, not about the company’s internal employees, their working conditions, compensation, safety policies, or training programs.",No,"No mention is made of human rights policies, avoidance of child/forced labor, or supplier audits.",Yes,"The company describes supporting first responders off the clock through a sponsored athlete team, providing gear, meals, and encouragement, and building connection and community around a fitness challenge. This is corporate citizenship/community engagement with a specific stakeholder group (firefighters/first responders).",No,"While they mention manufacturing gear that protects first responders, this is a generic product description without discussion of product safety standards, testing, recalls, or customer health/data protection in a way that would qualify as explicit product responsibility content.",No,"There is no content on governance structures, executive leadership, board decisions, or executive compensation.",No,"The post does not address investor relations, shareholder treatment, reporting, or takeover defenses.",No,"The post highlights a single sponsored team initiative but does not frame it within an overarching ESG/CSR strategy, reporting, or integration into corporate decision-making."
Aquafil SpA,2026,2026-02-18T15:55:24.781Z,"Excited to see that sustainability in design continues to make steady progress in the U.S. And it’s interesting to see that it might not be quantified the way we originally thought. 

For example, according to the US Sustainable Design Report from Metropolis Magazine and Interface, “less than 3% of building square footage is formally certified under any sustainability standard—not because action isn’t happening, but because responsibility is spread across many frameworks.” 

At first glance, that statistic might make it seem like sustainability is stalled. But real progress isn’t something that can be reflected in a certification or a standard. It requires multiple systems, collaborators, and stakeholders across the value chain working together. 

That’s exactly what we see at Aquafil Group. With the ECONYL® brand process, we’ve transformed nylon 6 into a circular material by building new collection systems and partnering with like-minded organizations looking to push the needle on design and innovation. 

Sustainability is a team sport, and requires us to work together to make smarter decisions that drive meaningful change.

Read the full report: https://lnkd.in/e8ZvttkN",https://www.linkedin.com/posts/franco-rossi-58347512_excited-to-see-that-sustainability-in-design-activity-7429894984729931776-_9g3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,176,Yes,No,Yes,No,Yes,"The post explicitly discusses transforming nylon 6 into a circular material, building new collection systems, and making “smarter decisions” in sustainability in design across the value chain. Circularity and material collection systems directly concern how materials are sourced, recaptured, and reused, which fits Resource Use (materials and eco-efficient supply chain management, reduction of resource inputs).",No,"There is no explicit mention of greenhouse gas emissions, pollution, or emission-reduction actions. The text focuses on sustainability in design, circular materials, and collaboration, but does not specifically address emissions or pollution control, so this category cannot be confirmed.",Yes,"The post highlights design and innovation explicitly: it references “sustainability in design,” “pushing the needle on design and innovation,” and describes the ECONYL brand process that transforms nylon 6 into a circular material via new collection systems. This is clearly an environmental technology/green process aimed at reducing environmental burdens, fitting the Innovation category.",No,"There is no discussion of employees, workplace conditions, health and safety, diversity, compensation, or training. Collaboration is mentioned in the context of stakeholders and organizations in the value chain, not internal workforce policies or conditions.",No,"The post does not mention human rights conventions, avoidance of child or forced labor, supplier social audits, or similar human rights topics. It is focused on sustainability in design and circular materials, not human rights issues.",No,"Although the post speaks broadly about “stakeholders across the value chain” and teamwork, it does not describe local community engagement, charity, public health programs, or business ethics initiatives. Therefore, Community cannot be explicitly identified.",No,"The ECONYL brand and circular nylon 6 are mentioned in terms of design and innovation, but there is no explicit reference to consumer health and safety, product quality standards, or data privacy. The focus is environmental performance of materials rather than direct customer impacts, so Product Responsibility is not clearly evidenced.",No,"No information is provided about corporate governance structures, executive leadership decisions, board composition, or executive compensation. The post is about a sustainability initiative and collaboration, not governance arrangements.",No,"There is no content related to investors, shareholder rights, reporting to shareholders, or anti-takeover mechanisms. The post is oriented to sustainability practices and design, not capital markets or shareholder relations.",Yes,"The post discusses sustainability in broad, cross-cutting terms: it references sector-wide sustainability progress, the limitations of certifications and standards, and emphasizes that sustainability “requires multiple systems, collaborators, and stakeholders across the value chain working together.” It also situates Aquafil Group’s ECONYL circular process within this broader strategic view. This constitutes high-level communication about how environmental and social considerations are integrated into value-chain decision-making, aligning with CSR Strategy."
Shenzhou International Group Holdings Ltd,2026,2026-05-08T01:00:01.388Z,"We are honored to be recognized by adidas at the Global Supplier Summit in Vietnam.

Shenzhou Group received three adi STARS 2025 awards: Most Valuable Player, People, and Most Agile — and was the only apparel supplier to receive the MVP award.

This recognition reflects the dedication of our teams and the strength of our long-standing partnership with adidas.

Thank you to adidas for the trust and recognition.
#ShenzhouGroup #adidas #SupplierExcellence #Partnership #Sustainability #ApparelIndustry",https://www.linkedin.com/posts/shenzhou-intl_shenzhougroup-adidas-supplierexcellence-activity-7458319767230156800-ya_l?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB8kdkMBF6Kz93qH-RaPDvgd6OxdCy82p3U,74,No,No,No,Yes,No,"The post does not mention materials, energy, water consumption, or eco-efficient resource/supply chain management practices; it only references awards and partnership.",No,"There is no reference to emissions, pollution, climate, or any emissions-reduction actions or commitments.",No,"The post does not describe any environmental technologies, green processes, or eco-designed products; it only notes supplier awards and collaboration.",No,"Although one award is labeled “People,” the post provides no explicit details about workplace conditions, safety, compensation, training, or diversity; the term alone is not sufficient evidence.",No,"No mention of human rights policies, avoidance of child/forced labor, or supplier human rights auditing is provided.",No,"The content does not reference charity, local community impact, public health, or broader corporate citizenship activities.",No,"There are no details about product safety, quality management, customer health, or data privacy; it only notes being a recognized supplier.",No,"The post does not discuss governance structures, leadership decisions, or executive/board matters; it focuses on external recognition by a client.",No,"No investor relations, shareholder treatment, or reporting topics are mentioned.",No,"Despite the hashtag #Sustainability, the post does not provide any concrete description of ESG strategies, targets, or integrated CSR decision-making—only general recognition and awards—so there is no explicit CSR strategy evidence."
Pandora A/S,2025,2025-10-22T14:23:41.806Z,"Our Copenhagen flagship store has been transformed, brought to life by the spirit and symbolism of Pandora’s Talisman Collection.

This season, the store has become a space of meaning and discovery, celebrating the launch of Pandora Talisman — a collection that reimagines our iconic charms through modern craftsmanship and ancient inspiration.

Inspired by the design language of ancient coins, the Talisman medallions feature intricate engravings, Latin inscriptions, and symbolic motifs, from arrows of resilience to celestial icons. Each piece tells its own story of love, protection, and strength.
 
We invite you to step inside, explore, and discover the Talisman that speaks to you ✨
 
#Pandora #BeLove #PandoraTalisman #FlagshipStore #Craftsmanship",https://www.linkedin.com/posts/pandora-a-s_pandora-belove-pandoratalisman-activity-7386769220933595136-2W43?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,109,No,No,No,Yes,No,"The post only describes a new jewelry collection and store transformation in aesthetic and symbolic terms; there is no mention of materials sourcing, energy or water use, or eco-efficient supply chain aspects.",No,"There is no reference to environmental pollution, emissions, climate impact, or reduction measures in operations or production.",No,"Although ‘modern craftsmanship’ is mentioned, it is in a design/brand sense, not in relation to environmental technologies, green processes, or eco-designed products aimed at reducing environmental burdens.",No,"The post does not discuss employees, working conditions, safety, compensation, diversity, or training.",No,"There is no mention of human rights policies, supply chain labor standards, or avoidance of child/forced labor.",No,"The content is purely promotional for a collection and store; it does not mention charity, public health, ethical conduct, or local community impact initiatives.",No,"While it promotes a product collection, there is no explicit reference to consumer health and safety, product integrity standards, or data privacy.",No,"No information is provided about corporate governance, leadership, board structures, or executive decisions related to ESG.",No,"There is no discussion of investors, shareholder treatment, financial reporting, or anti-takeover measures.",No,"The post does not address sustainability strategy, ESG reporting, or integration of ESG into corporate decision-making; it is a marketing communication about design and symbolism only."
Calida Holding AG,2026,2026-05-08T14:08:05.207Z,"Insightful behind-the-scenes perspectives on CALIDA’s upcoming HW26 collection ✨

The clear focus on quality, warmth and exceptionally soft fabrics underlines the brand’s commitment to creating products designed for long-lasting comfort and wear.

The Design Process Board is a particularly strong element, offering valuable transparency into how concepts evolve into final products – from initial inspiration and material selection through to colour and design execution. 🧵🎨

Thank you for sharing these impressions, and congratulations to the entire team on a successful Press Day in Munich. 👏",https://www.linkedin.com/posts/calida-group_calida-pressdays-hw26-activity-7458518089941557249-W8yo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,85,No,No,No,Yes,No,"The post briefly mentions material selection as part of the design process but provides no explicit reference to reduced material, energy, or water consumption, eco-efficiency, or resource optimization. It is about product quality and design transparency, not resource use performance or management.",No,"There is no mention of emissions, pollution, climate impact, or any measures/targets to reduce emissions in production or operations.",No,"Although design process and materials are mentioned, there is no explicit reference to environmental technologies, green processes, eco-design for environmental impact reduction, or other environmental innovation themes.",No,"The post congratulates the team on a successful press day, but does not discuss employee conditions, health and safety, diversity, training, compensation, or any workforce-related policies or practices.",No,"No reference is made to human rights policies, avoidance of child or forced labour, supply chain audits, or any human rights conventions or issues.",No,"The content focuses on a product collection and design transparency, with no mention of community engagement, charity, public health, or wider social impact activities.",No,"Quality, warmth, softness, and long-lasting comfort are mentioned as product attributes, but there is no explicit link to consumer health and safety, product safety standards, ethical marketing, or data privacy. Therefore it does not clearly meet the Product Responsibility criteria.",No,"There is no mention of governance structures, leadership decisions, executive compensation, or board-level management topics.",No,"The post does not address investors, shareholder rights, reporting to shareholders, or anti-takeover mechanisms.",No,"The post does not reference sustainability, ESG strategy, CSR reporting, or the integration of environmental or social issues into corporate strategy. It is a promotional/design-focused update without explicit CSR content."
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post is simply announcing a film director and premiere for a branded film series. There is no mention of materials, energy, water use, resource efficiency, or supply chain topics.",No,"There is no reference to environmental pollution, greenhouse gases, emissions reduction, or operational environmental performance.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products; it is about a film project and its premiere.",No,"The mention of a filmmaker and photographer relates to creative credits, not to employment conditions, workplace safety, diversity policies, or training opportunities for employees.",No,"The post contains no reference to human rights policies, conventions, or supplier audits, nor to issues such as forced or child labor.",No,"There is no description of corporate citizenship, philanthropy, public health initiatives, or local social impact; it is a cultural/branding announcement only.",No,"The post does not discuss product quality, consumer safety, data privacy, or other customer-impact responsibilities; it only promotes a film screening associated with the brand.",No,"There is no information on corporate governance, leadership structures, executive decisions, or compensation.",No,"The post does not address investors, shareholder rights, reporting, or financial/ownership matters.",No,"There is no mention of sustainability, ESG, or CSR strategy, reporting, or integration into corporate decision-making; it is purely a marketing/cultural content announcement."
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post is a general holiday greeting and mentions holiday campaigns and brand names only. There is no reference to materials, energy, water use, or resource efficiency in operations or supply chains.",No,"No content relates to pollution, greenhouse gases, or actions/targets to reduce emissions in production or operations. It is purely a seasonal message.",No,"There is no mention of environmental technologies, green processes, or eco-designed/low-impact products; only holiday campaigns are referenced without environmental context.",No,"Although the post mentions the “team,” it is only in the context of sending greetings. There is no information about employees’ working conditions, safety, diversity, compensation, or training.",No,"The text does not discuss human rights policies, supply chain labor issues, or avoidance of child/forced labor. It is a non-ESG holiday message.",No,"There is no reference to philanthropy, community programs, public health initiatives, or broader social impact. The message is just a generic holiday greeting to audiences.",No,"While brands are mentioned, there is no discussion of product safety, quality standards, customer health, or data privacy. Campaigns are referenced only in a marketing/imagery sense.",No,"The post does not address governance structures, leadership decisions, executive pay, or corporate control. It is not about management topics.",No,"There is no investor-focused content, no mention of shareholder rights, reporting, or financial communication. The message targets a general audience, not investors specifically.",No,"The post does not mention ESG, sustainability, or corporate responsibility strategies, goals, or reporting. It is a simple end-of-year holiday greeting without CSR context."
Gabriel Holding A/S,2025,2025-12-26T07:55:01.057Z,"The distinctive red sets the tone, where playfulness is elevated.
TwillWool plays with twill, inviting light and a sense of exploration into the space. 

Blending comfort and durability with playful elegance, it inspires discovery in many different directions.

Explore TwillWool https://lnkd.in/e-Ca_CtC",https://www.linkedin.com/posts/gabriel_the-distinctive-red-sets-the-tone-where-activity-7410226617886826496-ZZrp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,41,No,No,No,Yes,No,"The post describes aesthetic and functional qualities of a product (TwillWool) in terms of color, playfulness, comfort, and durability, but does not mention materials sourcing, energy, water consumption, or eco-efficiency in supply chains or resource inputs.",No,"There is no reference to environmental pollution, emissions, carbon footprint, or any reduction measures related to production or operations.",No,"Although the product is described as blending comfort, durability, and elegance, there is no explicit mention of environmental technologies, green processes, or eco-designed products aimed at reducing environmental burdens.",No,"The post does not mention employees, workplace conditions, diversity, training, compensation, or any workforce-related topics.",No,"There is no discussion of human rights policies, avoidance of child or forced labor, or supplier audits.",No,"The content is purely product-oriented marketing and does not discuss corporate citizenship, community impact, charity, or public health initiatives.",No,"While a product is being promoted, the post does not address consumer health and safety, product quality assurances, product integrity, or customer data privacy; it only highlights design and experiential aspects.",No,"There is no mention of corporate governance, leadership, board structure, or executive decisions.",No,"The post does not address investors, shareholder relations, financial reporting, or anti-takeover measures.",No,"There is no reference to sustainability reporting, ESG strategy, or integration of environmental or social considerations into corporate decision-making; it is a straightforward design/product promotion post without ESG context."
Adidas AG,2025,2025-05-19T09:05:55.767Z,"We logged some minutes for Move For The Planet in best weather at our Sports Day on our HQ campus in Herzogenaurach, Germany: Plogging and track runs, indoor and outdoor cycling, Yoga, functional training - we did it all. High five to everyone on the team who joined us! 💪  

For every 10 minutes of movement logged in the adidas Running app or Strava, we’ll donate €1 (up to a total of €1.5 million), to projects that strengthen climate resiliency in sport infrastructure and support sustainability education.  

We already reached our donation cap, but you can still move to earn adiClub points and donate them to the cause – learn more about Move For The Planet: https://adidas.pub/4iohSjt  

Let’s keep moving for something bigger!",https://www.linkedin.com/posts/adidas_we-logged-some-minutes-for-move-for-the-planet-activity-7330156745136181250-1DNv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFtpU50B30XLLMtDrBfvxuEmy1aFP99wtqQ,123,No,Yes,No,No,No,"The post mentions supporting sustainability education and climate-resilient sports infrastructure, but it does not explicitly discuss reductions or management of materials, energy, water use, or eco-efficient supply chains.",No,"Climate resiliency is referenced in relation to sports infrastructure, yet there is no explicit mention of emissions, pollution, or operational measures to reduce emissions.",No,"There is no direct reference to environmental technologies, green processes, or eco-designed products; the focus is on donations and participation in a movement campaign.",No,"Although employees participated in a sports day event, the post does not address workplace conditions, health and safety policies, compensation, diversity, or training opportunities; it is framed as a voluntary corporate event and charity action.",No,"The content does not mention human rights topics such as child labor, forced labor, or human rights policies or auditing.",Yes,The campaign involves donating up to €1.5 million to projects that strengthen climate resiliency in sport infrastructure and support sustainability education. This is a clear example of corporate citizenship and localized social impact/charitable support linked to public-interest goals (community sports infrastructure and education).,No,"The adidas Running app and Strava are mentioned only as tools to log movement; there is no discussion of product safety, quality, consumer health and safety risks, or data privacy.",No,"No information is provided about governance structures, executive leadership decisions, or board-level policies.",No,"The post does not discuss investors, shareholder relations, or reporting practices toward shareholders.",No,"While the activity is CSR-related, the post describes a single campaign and donation mechanism rather than broader sustainability reporting, frameworks, or integration of ESG into overall corporate strategy."
Gildan Activewear Inc,2026,2026-04-15T16:18:10.495Z,"As our product innovation engine ramps up, the Impressions Expo & Magazine tradeshow in Atlantic City, New Jersey, gave our teams another opportunity to connect with industry attendees and hear real-time customer feedback.

From Comfort Colors® hats and Hanes® scrubs to Gildan® Heavyweight trends and the American Apparel® French Terry Collection, the new styles and product platforms across our brand portfolio continue to stand out on the floor. 

Since acquiring HanesBrands, our reach, network, and presence in the market have continued to grow.

#MakingApparelBetter #ImpressionsExpo",https://www.linkedin.com/posts/gildan_makingapparelbetter-impressionsexpo-activity-7450215906783334401--2-6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,85,No,No,No,Yes,No,"The post mentions product lines and a tradeshow, but there is no explicit reference to materials, energy, water use, resource efficiency, or eco-efficient supply chain practices.",No,"There is no mention of environmental pollution, emissions, climate impact, or efforts to measure or reduce emissions.",No,"Although the phrase “product innovation engine” is used, the post does not describe any environmental technologies, green processes, eco-design, or innovations aimed at reducing environmental burdens; it only refers to general product and style innovation.",No,"The post does not discuss employees’ working conditions, safety, compensation, diversity, training, or other workforce-related topics.",No,"There is no mention of human rights policies, avoidance of child or forced labor, or supplier human rights auditing.",No,"The content focuses on product promotion and market reach at a tradeshow, without reference to community engagement, charity, public health, or business ethics initiatives.",No,"The post lists apparel products and trends but does not address product quality, consumer health and safety, product integrity, or customer data privacy.",No,"There is no discussion of corporate governance structures, executive leadership, board decisions, or executive compensation. The mention of an acquisition (HanesBrands) is framed as market reach, not governance practice or structure.",No,"The post does not address investor relations, shareholder rights, financial reporting, or anti-takeover measures.",No,"The post does not reference any sustainability, ESG, or CSR strategy, reporting, or the integration of ESG aspects into corporate decision-making; the hashtag #MakingApparelBetter is marketing-oriented without explicit ESG content."
Swatch Group AG,2026,2026-03-22T13:55:08.770Z,"Discover PAINTED PARADISE with four ultra-light SKIN watches inspired by tropical hues 🌴 

#Swatch #PaintedParadise
https://swat.ch/4rVVSlo",https://www.linkedin.com/posts/swatch-ltd-_swatch-paintedparadise-activity-7441482603645349888-1Z_h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACeKeD0BuF80SqXQzZ7zQPkO3myaeSLGXW4,16,No,No,No,Yes,No,"The post only promotes a new collection of ultra-light watches inspired by tropical hues. It does not mention materials, energy, water consumption, or resource-efficient supply chain aspects.",No,"There is no reference to environmental pollution, greenhouse gases, or any initiatives to reduce emissions in production or operations.",No,"Although it mentions “ultra-light SKIN watches,” it does not explicitly connect this to environmental technologies, green processes, or eco-designed products aimed at reducing environmental impact.",No,"The content does not discuss employees, workplace conditions, health and safety, diversity, compensation, or training.",No,"There is no mention of human rights policies, labor standards, or supplier auditing related to issues like child or forced labor.",No,"The post contains no information about community engagement, philanthropy, public health, or broader social impact activities.",No,"While it promotes a product, it does not address product safety, quality assurances, customer health, or data privacy aspects—only aesthetics and style are referenced.",No,"There is no discussion of corporate governance, leadership, board structure, or executive compensation.",No,"The post does not mention investors, shareholder rights, financial reporting, or anti-takeover measures.",No,"There is no reference to sustainability strategy, ESG reporting, or integration of environmental or social considerations into corporate decision-making. The post is purely marketing-oriented and thus not ESG-relevant based on the given categories."
Magnera Corp,2025,2025-09-04T13:12:27.677Z,"Live from Borneo! ⚡🔋🌍

Our Battery team is on the ground at the 21st Asian Battery Conference, engaging with industry leaders and sharing insights on Magnera’s DYNAGRID® Pasting Paper, renowned for its high purity and performance in lead-acid batteries worldwide. From automotive innovation to advanced energy storage, DYNAGRID® sets the standard for quality and reliability across global markets.

Last chance to connect with our experts tomorrow at the event, or reach out anytime at https://hubs.la/Q03GSTny0 to explore how Magnera can power your next project.

Andreas Wagner 
#PossibilitiesMadeReal #LeadAcidBattery #Magnera",https://www.linkedin.com/posts/magneracorporation_possibilitiesmadereal-leadacidbattery-magnera-activity-7369356676388405250-Hu_G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,89,No,No,No,Yes,No,"The post discusses a battery conference and a specific pasting paper product but does not mention materials, energy, or water consumption, nor eco-efficient resource or supply chain management.",No,"There is no reference to environmental pollution, emissions, or measures/commitments to reduce emissions in production or operations.",No,"Although the post refers to automotive innovation and product performance, it does not explicitly state that these are environmental technologies or green processes aimed at reducing environmental costs or burdens; therefore, no ESG-relevant environmental innovation can be confirmed.",No,"The post mentions the battery team being at a conference but provides no information on employees’ working conditions, health and safety, diversity, training, or other workforce-related aspects.",No,"There is no mention of human rights policies, avoidance of child/forced labor, or supplier human rights auditing.",No,"The content does not address corporate citizenship, philanthropy, public health, or localized social impact; it is focused on product promotion and event participation.",No,"While the post briefly mentions quality and reliability of a product, it does not link these aspects to consumer health and safety, product integrity in a safety sense, or data privacy. It is general marketing language, not explicit product responsibility content.",No,"There is no information on corporate governance structures, leadership decisions, or executive/board practices.",No,"The post does not address shareholders, investor relations, financial reporting to investors, or anti-takeover measures.",No,"There is no explicit reference to ESG/CSR strategy, sustainability reporting, or integration of environmental, social, and governance considerations into corporate decision-making; the post is purely about a product and a conference presence."
Yunsa Yunlu Sanayi ve Ticaret AS,2026,2026-05-05T12:21:43.068Z,"We will be present at SAHA 2026 between May 5–9, 2026, in Hall 1, Stand 1E-02B.

We will introduce our latest uniforms and high-performance wool fabrics, offering blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort.

We look forward to welcoming you at the Istanbul Expo Center.",https://www.linkedin.com/posts/yunsa_we-will-be-present-at-saha-2026-between-may-activity-7457404157713334272-awmV?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE3h1QcB5wNhepDcIdED6eXzeqxt92aZxjw,50,No,No,No,Yes,No,"The post mentions uniforms and fabrics but does not discuss how materials, energy, or water are sourced or used, nor any eco-efficiency or reduced resource inputs.",No,"There is no reference to pollution, emissions, or any measures/commitments to reduce emissions in production or operations.",No,"Although the products have advanced performance features (blade cut resistance, flame retardancy, UV protection, water repellency, thermal comfort), the post does not explicitly link these to environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs or burdens.",No,"The uniforms’ protective features could relate indirectly to worker safety, but the post does not explicitly state that they are for employees or refer to workplace health and safety policies or conditions, so this cannot be classified under Workforce.",No,"The post contains no mention of human rights policies, labor standards, or avoidance of child/forced labor.",No,"There is no content about corporate citizenship, philanthropy, public health initiatives, or local social impact; it is purely a trade fair participation and product promotion message.",No,"While product performance features are listed, there is no explicit mention of consumer health and safety, product quality assurance, safety certifications, or data privacy; the focus is on functional performance rather than responsibility aspects.",No,"No reference is made to governance structures, leadership decisions, or executive/board matters.",No,"The post does not address investors, shareholder communication, reporting, or ownership/control mechanisms.",No,"There is no mention of sustainability, ESG, or CSR strategy, reporting, or integration of environmental/social/governance topics into decision-making; it is a neutral marketing announcement for a trade fair appearance."
Lakeland Industries Inc,2025,2025-12-25T15:45:17.725Z,"Wishing you a Merry Christmas and a safe holiday season.
We’re grateful to support the people who keep the world moving!",https://www.linkedin.com/posts/lakeland-fire-and-safety_wishing-you-a-merry-christmas-and-a-safe-activity-7409982579304660992-bdzX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,21,No,No,No,Yes,No,"The post does not mention materials, energy, water use, or resource-efficient supply chains. It is only a seasonal greeting and general appreciation message.",No,"There is no reference to pollution, emissions, climate, or reduction measures related to environmental impacts.",No,"The content does not discuss environmental technologies, green products, or eco-innovative processes.",No,"Although it expresses gratitude to unspecified people who ‘keep the world moving,’ it does not explicitly address employees, workplace conditions, safety programs, compensation, diversity, or training.",No,"No human rights topics such as child labor, forced labor, or human rights policies are mentioned.",No,"While it is a general holiday greeting, it does not describe corporate citizenship, philanthropy, community programs, or public health initiatives.",No,"There is no discussion of products or services, their quality, safety, or data privacy aspects.",No,"The post does not touch on corporate governance, leadership, or board/management structures and decisions.",No,"There is no mention of investors, shareholder communications, or related policies.",No,"The message does not reference sustainability, ESG, or CSR strategies, reporting, or integration into business operations; it is purely a festive greeting."
