Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Prada SpA,2025,2025-08-23T10:00:10.391Z,"Miu Miu is pleased to announce Alice Diop, acclaimed French filmmaker, as director of the 30th chapter of the Miu Miu Women's Tales film series with her episode ""FRAGMENTS FOR VENUS.""

The movie will premiere at the Venice Film Festival’s Giornate degli Autori on August 30th.

 Miu Miu 
 #MiuMiuWomensTales
 
 Photographed by Brigitte Lacombe.",https://www.linkedin.com/posts/pradagroup_miumiu-miumiuwomenstales-activity-7364959631116320769-FOQp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,53,No,No,No,Yes,No,"The post only announces a filmmaker directing a film in a branded series and its festival premiere; it does not mention materials, energy or water use, or eco-efficiency in operations or supply chain.",No,"There is no reference to environmental emissions, carbon footprint, or any reduction initiatives related to production or operations.",No,"Although a film project is mentioned, there is no link to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The post mentions a filmmaker and photographer by name but does not address job satisfaction, workplace health and safety, diversity policies, or employee development.",No,"There is no explicit discussion of respecting fundamental human rights conventions, labor standards, or related policies.",No,"The content is a cultural/marketing announcement about a film premiere, with no indication of community engagement, philanthropy, public health, or business ethics initiatives.",No,"There is no mention of product or service quality, customer health and safety, or data privacy; it is solely about a film episode launch.",No,"The post does not address corporate governance, board practices, management structures, or policies.",No,"There is no information about shareholder rights, treatment of shareholders, or anti-takeover mechanisms.",No,"While it highlights a branded film series, the post does not state or imply integration of environmental, social, and economic factors into corporate strategy or CSR reporting."
Wolverine World Wide Inc,2025,2025-12-24T11:46:00.418Z,"As we wrap up the year, we want to take a moment to thank you for being part of our journey.

May your holidays be filled with joy, laughter, and time well spent with loved ones. 

Happy holidays from the entire Wolverine Worldwide team! 

📸 featuring pictures from Merrell, Saucony, and Chaco's holiday campaigns",https://www.linkedin.com/posts/wolverineworldwide_as-we-wrap-up-the-year-we-want-to-take-a-activity-7409559972528881664-Jlwu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADO8j2wBd6aJNADqorSf5oF0hk54WZKJUJ0,54,No,No,No,Yes,No,"The post is a generic year-end holiday greeting with campaign photos; it does not mention materials, water, energy use, or eco-efficiency in operations or supply chains.",No,"There is no reference to environmental emissions, carbon footprint, or any emission-reduction efforts.",No,"The content does not discuss environmental technologies, eco-designed products, or reducing environmental burdens for customers; it only references holiday campaigns.",No,"Although it mentions the Wolverine Worldwide team, there is no explicit information about workplace health and safety, job satisfaction, diversity, or employee development.",No,"The post does not address human rights policies, labor standards, or related commitments.",No,"The message is a seasonal greeting without explicit mention of community programs, public health initiatives, or business ethics topics.",No,"While brands and campaigns are mentioned, there is no discussion of product safety, quality standards, or customer data privacy.",No,"No information is given about corporate governance practices, board structures, or management policies.",No,"There is no mention of shareholders, investor rights, or anti-takeover measures.",No,"The post does not communicate CSR policies, reporting, or integration of ESG factors into decision-making; it is purely a holiday greeting."
Gabriel Holding A/S,2025,2025-12-26T07:55:01.057Z,"The distinctive red sets the tone, where playfulness is elevated.
TwillWool plays with twill, inviting light and a sense of exploration into the space. 

Blending comfort and durability with playful elegance, it inspires discovery in many different directions.

Explore TwillWool https://lnkd.in/e-Ca_CtC",https://www.linkedin.com/posts/gabriel_the-distinctive-red-sets-the-tone-where-activity-7410226617886826496-ZZrp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,41,No,No,No,Yes,No,"The post describes aesthetic and experiential aspects of a material/space (color, playfulness, comfort, durability) without any explicit mention of reducing materials, energy, water use, or eco-efficient supply chain management.",No,"There is no reference to environmental emissions, carbon footprint, or actions to reduce emissions in production or operations.",No,"Although the product is described creatively, there is no explicit link to environmental technologies, eco-design, or reduction of environmental burdens for customers.",No,"The post does not mention employees, workplace conditions, safety, diversity, or development opportunities.",No,"There is no mention of human rights policies, labor rights, or related practices.",No,"The content focuses on product/space design and does not address community engagement, philanthropy, public health, or business ethics initiatives.",No,"While comfort and durability are mentioned, there is no explicit discussion of customer health and safety, product quality standards in an ESG sense, or data privacy.",No,"No information is provided about corporate governance, management structures, or governance practices.",No,"The post does not address shareholder rights, treatment, or anti-takeover mechanisms.",No,"There is no mention of CSR policies, reporting, or integration of environmental and social considerations into strategy; it is purely a design/marketing message."
Adidas AG,2025,2025-05-19T09:05:55.767Z,"We logged some minutes for Move For The Planet in best weather at our Sports Day on our HQ campus in Herzogenaurach, Germany: Plogging and track runs, indoor and outdoor cycling, Yoga, functional training - we did it all. High five to everyone on the team who joined us! 💪  

For every 10 minutes of movement logged in the adidas Running app or Strava, we’ll donate €1 (up to a total of €1.5 million), to projects that strengthen climate resiliency in sport infrastructure and support sustainability education.  

We already reached our donation cap, but you can still move to earn adiClub points and donate them to the cause – learn more about Move For The Planet: https://adidas.pub/4iohSjt  

Let’s keep moving for something bigger!",https://www.linkedin.com/posts/adidas_we-logged-some-minutes-for-move-for-the-planet-activity-7330156745136181250-1DNv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFtpU50B30XLLMtDrBfvxuEmy1aFP99wtqQ,123,No,Yes,Yes,No,No,"The post mentions donations to projects that strengthen climate resiliency and support sustainability education, but it does not explicitly discuss materials, energy, or water use, nor eco-efficient resource management in operations or supply chains.",No,"Although climate resiliency is referenced, there is no explicit mention of greenhouse gas emissions, pollution, or concrete emission-reduction measures.",No,"The text refers to funding projects for climate-resilient sports infrastructure and sustainability education but does not explicitly describe environmental technologies, green processes, or eco-designed products aimed at reducing environmental costs; framing them as environmental innovation would be inferential rather than evidenced.",Yes,"The post describes a Sports Day on the HQ campus in which team members participated in various physical activities, which is an explicit example of an initiative promoting employee health and well-being.",No,"There is no mention of human rights policies, supplier labor standards, or issues such as child or forced labor.",Yes,"The Move For The Planet initiative donates up to €1.5 million to projects that enhance climate resiliency in sports infrastructure and provide sustainability education, which is explicit corporate community engagement and social impact beyond the company’s own workforce.",No,"While the adidas Running app, Strava, and adiClub are mentioned, the post does not address product/service safety, quality assurance, or customer data privacy.",No,"There is no discussion of governance structures, leadership decisions, or oversight mechanisms.",No,"The post does not refer to investors, shareholder value, or shareholder rights.",Yes,"The campaign explicitly links physical activity by users and employees to donations for climate-resilient infrastructure and sustainability education and is framed as “moving for something bigger,” clearly communicating adidas’s broader CSR approach that integrates environmental and social goals into its brand activities."
Gildan Activewear Inc,2026,2026-04-15T16:18:10.495Z,"As our product innovation engine ramps up, the Impressions Expo & Magazine tradeshow in Atlantic City, New Jersey, gave our teams another opportunity to connect with industry attendees and hear real-time customer feedback.

From Comfort Colors® hats and Hanes® scrubs to Gildan® Heavyweight trends and the American Apparel® French Terry Collection, the new styles and product platforms across our brand portfolio continue to stand out on the floor. 

Since acquiring HanesBrands, our reach, network, and presence in the market have continued to grow.

#MakingApparelBetter #ImpressionsExpo",https://www.linkedin.com/posts/gildan_makingapparelbetter-impressionsexpo-activity-7450215906783334401--2-6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,85,No,No,No,Yes,No,"The post only mentions new product styles, brands, and tradeshow presence; it does not reference reducing materials, water, or energy use, or eco-efficient supply chain management.",No,"There is no mention of greenhouse gas emissions, pollution, or any initiatives or performance related to emission reduction.",No,"The term 'product innovation engine' is used in a commercial/marketing sense without any explicit link to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"Although 'teams' connected with attendees, there is no explicit discussion of workplace safety, job satisfaction, diversity, equal opportunity, or employee development programs.",No,"The content does not address human rights policies, labor rights, or adherence to international human rights conventions.",No,"Participation in a tradeshow and market presence is described, but there is no explicit reference to philanthropy, public health, community development, or business ethics initiatives.",No,"While products and brands are highlighted, the post does not mention product safety, quality assurance, consumer health and safety, data privacy, or responsible marketing practices.",No,"The reference to acquiring HanesBrands relates to business expansion, not to corporate governance structures, board practices, or compliance with governance codes.",No,"There is no discussion of shareholder rights, capital structure, dividends, or anti-takeover mechanisms.",No,The hashtag #MakingApparelBetter and mention of innovation are presented in a commercial context; there is no explicit statement about integrating environmental or social factors into corporate strategy or CSR reporting.
Swatch Group AG,2026,2026-03-22T13:55:08.770Z,"Discover PAINTED PARADISE with four ultra-light SKIN watches inspired by tropical hues 🌴 

#Swatch #PaintedParadise
https://swat.ch/4rVVSlo",https://www.linkedin.com/posts/swatch-ltd-_swatch-paintedparadise-activity-7441482603645349888-1Z_h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACeKeD0BuF80SqXQzZ7zQPkO3myaeSLGXW4,16,No,No,No,Yes,No,"The post only promotes new watch designs and colors; it does not mention material efficiency, energy or water use, or eco-efficient supply chain practices.",No,"There is no reference to environmental emissions, carbon footprint, or reduction initiatives in production or operations.",No,"Although it mentions 'ultra-light' watches, there is no explicit link to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The post does not mention employees, workplace conditions, safety, diversity, or training and development.",No,"There is no discussion of human rights policies, labor standards, or related commitments.",No,"The content is purely product marketing and does not reference community engagement, philanthropy, public health, or business ethics initiatives.",No,"The post does not address product quality, safety features, responsible marketing, or customer data privacy.",No,"There is no information on corporate governance, board practices, or management systems.",No,"The post does not mention shareholder rights, treatment, or capital structure/anti-takeover matters.",No,"No reference is made to CSR policies, sustainability reporting, or integration of ESG considerations into strategy; it is a simple product promotion."
Magnera Corp,2025,2025-09-04T13:12:27.677Z,"Live from Borneo! ⚡🔋🌍

Our Battery team is on the ground at the 21st Asian Battery Conference, engaging with industry leaders and sharing insights on Magnera’s DYNAGRID® Pasting Paper, renowned for its high purity and performance in lead-acid batteries worldwide. From automotive innovation to advanced energy storage, DYNAGRID® sets the standard for quality and reliability across global markets.

Last chance to connect with our experts tomorrow at the event, or reach out anytime at https://hubs.la/Q03GSTny0 to explore how Magnera can power your next project.

Andreas Wagner 
#PossibilitiesMadeReal #LeadAcidBattery #Magnera",https://www.linkedin.com/posts/magneracorporation_possibilitiesmadereal-leadacidbattery-magnera-activity-7369356676388405250-Hu_G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w,89,No,No,No,Yes,No,"The post promotes a battery pasting paper product and conference presence but does not mention reducing material, water, or energy use, nor any eco-efficiency in supply chain management.",No,"There is no reference to reducing environmental emissions, carbon footprint, or pollution from production or operations.",No,"Although the post mentions 'automotive innovation' and energy storage, it does not explicitly state that the product or technologies reduce environmental costs or burdens, or that they are eco-designed or environmental technologies.",No,"The content does not address employee health and safety, job satisfaction, diversity, or development opportunities; it only notes that the team is present at a conference.",No,"There is no mention of human rights conventions, labor standards, or related policies or practices.",No,"The post does not describe community engagement, philanthropy, public health initiatives, or business ethics programs; it is focused on product promotion and networking at a conference.",No,"While the product is said to be high quality and reliable, there is no explicit discussion of customer health and safety, product safety standards, or data privacy.",No,"The post does not contain information about corporate governance structures, codes of conduct, or management practices.",No,"There is no mention of shareholder rights, equal treatment, or anti-takeover measures.",No,"The post does not communicate any CSR or sustainability strategy, reporting, or integration of environmental and social factors into business decisions; it is a marketing-oriented event update."
Yunsa Yunlu Sanayi ve Ticaret AS,2026,2026-05-05T12:21:43.068Z,"We will be present at SAHA 2026 between May 5–9, 2026, in Hall 1, Stand 1E-02B.

We will introduce our latest uniforms and high-performance wool fabrics, offering blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort.

We look forward to welcoming you at the Istanbul Expo Center.",https://www.linkedin.com/posts/yunsa_we-will-be-present-at-saha-2026-between-may-activity-7457404157713334272-awmV?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE3h1QcB5wNhepDcIdED6eXzeqxt92aZxjw,50,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, or any efforts to reduce or optimize resource inputs or supply chain efficiency.",No,"There is no reference to emissions, pollution, carbon footprint, or any emission-reduction measures.",No,"While the products are described as 'latest' and 'high-performance,' there is no explicit link to environmental technologies, eco-design, or reduction of environmental burdens.",No,"The post does not discuss internal employees, workplace conditions, safety culture, compensation, diversity, or training opportunities.",No,"There is no mention of human rights conventions, labor rights, or supplier human rights practices.",No,"The content is limited to trade fair participation and product promotion, without references to community engagement, philanthropy, or broader public health initiatives.",Yes,"The post explicitly highlights user protection and safety-related product features such as blade cut resistance, flame retardancy, UV protection, water repellency, and thermal comfort, which directly relate to consumer health and safety.",No,"No information is provided about governance structures, leadership, executive decisions, or board practices.",No,"There is no mention of investors, shareholder communication, or shareholder rights.",No,"The post does not describe any overarching CSR strategy, sustainability reporting, or integration of ESG topics into corporate decision-making."
Lakeland Industries Inc,2025,2025-12-25T15:45:17.725Z,"Wishing you a Merry Christmas and a safe holiday season.
We’re grateful to support the people who keep the world moving!",https://www.linkedin.com/posts/lakeland-fire-and-safety_wishing-you-a-merry-christmas-and-a-safe-activity-7409982579304660992-bdzX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,21,No,No,No,Yes,No,"The post is a generic holiday greeting and does not mention materials, energy, water usage, or eco-efficiency in operations or the supply chain.",No,"There is no reference to environmental emissions, carbon footprint, or emission reduction efforts.",No,"The content does not discuss environmental technologies, eco-designed products, or reductions in environmental burdens for customers.",No,"Although it expresses gratitude to people who 'keep the world moving,' it does not provide concrete information on workplace conditions, safety programs, diversity, or employee development.",No,"The post does not mention any human rights policies, issues, or conventions.",No,"Apart from a general well-wishing message, there is no explicit description of community engagement, philanthropy, public health initiatives, or business ethics programs.",No,"The post does not talk about products or services, nor about their quality, safety, or data privacy aspects.",No,"There is no discussion of corporate governance structures, board practices, or management policies.",No,"The message does not address shareholders, voting rights, or takeover defenses.",No,"The post is a seasonal greeting without any indication of integrating social, environmental, and economic dimensions into corporate strategy or reporting; thus it is not ESG-relevant beyond a generic acknowledgement of workers in society."
Nilorngruppen AB,2026,2026-03-12T11:10:48.575Z,"Plastic or Paper? The packaging decision many brands struggle with.

When it comes to garment packaging, the choice often comes down to two materials: LDPE plastic or paper. But which option actually performs best when you consider functionality, environmental impact, regulations, and circularity?
 
In our next Knowledge Hub webinar, we’ll explore some of the key factors brands consider when choosing packaging materials. Together with industry experts and partners, we’ll discuss:

✔ Functional, environmental and aesthetic differences between plastic and paper
✔ Regulatory considerations brands should be aware of
✔ Packaging innovations and solutions from Vela™ and WILDPLASTIC®
✔ A live panel discussion and Q&A on navigating packaging circularity
 
Meet the panel:
• Ester M., Commercial Director Europe, Vela™
• Marten Kronemeyer, Head of Sales, WILDPLASTIC®
• Christina Heines, Material & Innovation Specialist, Nilörn
• Jennifer Elze, Global Compliance Specialist, Nilörn
• Fredrik Clason, Group Sales & Marketing Manager, Nilörn
 
Date: 26 March 2026
Time: 15:00–15:45 CET
 
We’re opening this Knowledge Hub session to a wider audience, welcoming brands and industry professionals to join our next session. Reach out to knowledgehub@nilorn.com and we’ll share the registration details.
 
#Packaging #PackagingCircularity #KnowledgeHub #Webinar",https://www.linkedin.com/posts/nilorn_packaging-packagingcircularity-knowledgehub-activity-7437817368334200832-HTvp?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD1w7CABySVhztImliJXhj_Jyq5CxF4esqw,190,Yes,No,Yes,No,Yes,"The post explicitly focuses on choosing between LDPE plastic and paper for garment packaging and mentions functional performance, environmental impact, regulations, and circularity. This directly concerns material use and packaging resource efficiency in the supply chain.",No,"Although environmental impact is referenced, there is no explicit mention of greenhouse gas emissions, carbon footprint, or other emission-related metrics or reduction efforts.",Yes,"The agenda includes “Packaging innovations and solutions from Vela™ and WILDPLASTIC®” and a discussion on navigating packaging circularity, indicating a focus on new environmental packaging solutions designed to reduce environmental burdens.",No,"Speakers and their roles are listed, but there is no discussion of employees’ working conditions, safety, diversity, compensation, or development.",No,"The content does not address human rights conventions, labor rights, or supplier human rights practices.",No,"Opening the webinar to a wider audience is framed as professional knowledge sharing, not as community citizenship, local social impact, or public health initiatives.",No,"The focus is on packaging material selection and circularity, without explicit reference to consumer health and safety, product quality standards, or customer data privacy.",Yes,"The webinar covers “regulatory considerations brands should be aware of” and features a Global Compliance Specialist, indicating discussion of how companies manage regulatory compliance and governance around packaging decisions.",No,"There is no mention of shareholders, investor relations, or mechanisms affecting shareholder rights.",No,"While the topic is environmentally related, the post does not state that the webinar or packaging approach is part of a broader CSR/ESG strategy or integrated into company-wide decision-making frameworks."
Brunello Cucinelli SpA,2025,2025-10-16T07:00:29.044Z,"Inspired by the shared vision of His Majesty King Charles III and Brunello Cucinelli, the Himalayan Regenerative Fashion Living Lab took shape in 2022, in the Indian region of Ladakh.

Together with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance, the project aims to support local communities develop regenerative, shared value chains, with a special focus on enhancing the traditional artisanal skills of the Changpa people—an invaluable heritage to protect and foster for future generations.

Discover more: https://lnkd.in/dNgq2A_7",https://www.linkedin.com/posts/brunello-cucinelli-s-p-a-_inspired-by-the-shared-vision-of-his-majesty-activity-7384483355611795456-VWZ9?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s,79,Yes,Yes,Yes,No,Yes,"The post explicitly references a 'Himalayan Regenerative Fashion Living Lab' and the development of 'regenerative, shared value chains' in fashion, which clearly indicates a focus on regenerative and circular practices tied to more sustainable use of natural resources within fashion supply chains, fitting the Resource Use category.",No,"There is no explicit mention of emissions, pollution, carbon footprint, or any concrete emission-reduction measures in operations or production.",Yes,"The creation of a 'Regenerative Fashion Living Lab' in partnership with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance is explicitly framed around regenerative and circular approaches in fashion value chains, which denotes environmental process and business-model innovation aimed at reducing environmental burdens.",No,"Although the post mentions supporting local communities and traditional artisanal skills, it does not provide any explicit information about employee working conditions, health and safety, compensation, diversity, or training within an employer–employee context.",No,"The text does not reference human rights conventions, policies on child or forced labor, or supplier human-rights auditing; it focuses instead on community support and cultural heritage.",Yes,"The project 'aims to support local communities' in Ladakh and focuses on enhancing and protecting the traditional artisanal skills and heritage of the Changpa people, which is explicit evidence of community support and localized social impact.",No,"Despite being related to fashion, the post does not address product quality, consumer health and safety, labeling, or data privacy.",No,"There is no discussion of corporate governance structures, executive leadership, board responsibilities, or governance policies.",No,"The post does not mention investors, shareholder communications, returns, or rights.",Yes,"The collaboration with the Sustainable Markets Initiative and the Circular Bioeconomy Alliance to build regenerative value chains and protect cultural heritage is presented as a strategic sustainability initiative, indicating integration of environmental and social objectives into broader corporate responsibility and public CSR communication."
Coats Group PLC,2025,2025-10-15T10:00:02.787Z,"We’re live at #TextileExchange2025 in Lisbon!

This year, we’re introducing Textile-to-Textile — our new circular polyester thread made from textile waste, not plastic bottles.

Visit us at Booth #34 to discover this innovation and join the conversation on building a more circular textile future.

#T2T #CircularEconomy #TextileExchange2025 #ShiftingLandscapes",https://www.linkedin.com/posts/coats_textileexchange2025-t2t-circulareconomy-activity-7384166156099670016-HYst?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADXjFvUB0xG1Iocpo4MBioztPrr0FlCb9pg,48,Yes,No,No,No,Yes,"The post explicitly presents a polyester thread made from textile waste instead of plastic bottles, directly addressing material circularity and reduced use of conventional input materials in the textile supply chain.",No,"There is no explicit mention of emissions, carbon footprint, pollution, or measures to reduce them; only circularity of materials is referenced.",Yes,"The new 'Textile-to-Textile' circular polyester thread is explicitly called an 'innovation' and is framed as part of building a more circular textile future, indicating an environmentally oriented process/product innovation.",No,"The post does not mention employees, workplace conditions, safety, diversity, or training.",No,"There is no reference to human rights policies, labor conditions in the supply chain, or related conventions.",No,"Although it mentions participation in an industry conference, it does not describe local community engagement, philanthropy, or public health initiatives.",No,"The focus is on the environmental attributes and circularity of a material, without explicit mention of consumer safety, product quality assurance, or data privacy.",No,"The post does not discuss governance structures, leadership practices, or management policies.",No,"There is no mention of investors, shareholder rights, or capital market communications.",No,"While circularity is highlighted, the post does not connect this innovation to a broader CSR or ESG strategy, policies, or reporting framework."
Salvatore Ferragamo SpA,2025,2025-09-12T18:10:00.159Z,"We had the pleasure of being part of the opening event of the Euronext Sustainability Week 2025, “Driving Growth and Competitiveness through Sustainability”, on September 9 at Palazzo Mezzanotte in Milan. 
Our Chief Product Officer, James Ferragamo, shared how the Group’s sustainability strategy is deeply-rooted in its brand vision. The legacy of our founder Salvatore Ferragamo continues to guide us in creating impact: 
•	99% of the leather purchased from LWG-certified tanneries  
•	Back to Earth Capsule Collection crafted from bio-based materials 
•	97% of direct suppliers in Italy, supporting local craftsmanship 
•	16.4% reduction of Scope 1-3 emissions in 2024 vs 2023 
•	Community initiatives in arts & culture, health, and women’s empowerment. 

We’re proud to continue this journey, shaping a luxury industry that draws inspiration from the past while always looking to the future.
#SustainableLuxury #FamilyBusiness #Innovation #MadeInItaly #CircularEconomy",https://www.linkedin.com/posts/salvatore-ferragamo_sustainableluxury-familybusiness-innovation-activity-7372330658049802240-cKAv?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEgJJw8BefmW2ngPsTOBI09zfDAq2oK3oSU,141,Yes,Yes,Yes,No,Yes,"The post explicitly mentions material and supply-chain related sustainability measures: 99% of leather purchased from LWG-certified tanneries and a capsule collection crafted from bio-based materials, both directly concerning responsible resource inputs and eco-efficient sourcing.",Yes,"It clearly states a '16.4% reduction of Scope 1-3 emissions in 2024 vs 2023', which is direct evidence of tracking and reducing environmental emissions across operations and the value chain.",Yes,The 'Back to Earth Capsule Collection crafted from bio-based materials' together with the #Innovation and #CircularEconomy hashtags point to product and process innovations designed to lower environmental impacts and support eco-designed offerings.,No,"Although local craftsmanship is mentioned, it is framed in terms of supplier location ('97% of direct suppliers in Italy') rather than internal employees, and there is no explicit reference to employee conditions, safety, diversity, training, or compensation.",No,"The post does not mention human rights policies, labor rights, child or forced labor, or adherence to international human rights conventions in its supply chain or operations.",Yes,"The statement about 'Community initiatives in arts & culture, health, and women’s empowerment' is explicit evidence of community engagement, philanthropy, and localized social impact activities.",No,"While sustainable materials are highlighted, there is no explicit discussion of consumer health and safety, product safety standards, quality controls affecting customers, or data privacy.",No,"Mentioning the Chief Product Officer speaking about sustainability strategy does not describe governance structures, board responsibilities, executive compensation, or corporate governance practices.",No,"There is no reference to investor relations, shareholder rights, financial returns, or anti-takeover measures.",Yes,"The post states that the 'Group’s sustainability strategy is deeply-rooted in its brand vision' and then lists concrete environmental, supply chain, emissions, and community KPIs, explicitly communicating how ESG themes are integrated into overall corporate strategy and decision-making."
Zhejiang Semir Garment Co Ltd,2026,2026-02-14T07:00:02.548Z,"This Valentine’s Day, pull the red rope and let our cuddly Playpuff bear descend into your heart! 🧸❤️ 

At balabala, we believe love is playful, warm, and full of delightful surprises—just like childhood. This limited-edition bear, part of balabala's family, is crafted to turn ordinary moments into cherished memories. 

Who’s ready to unwrap love in the most Imaginative way? 💌

#balabala
#SemirGroup
#PlaypuffDown
#ValentinesDay
#ChildhoodMagic
#LoveInEveryStitch",https://www.linkedin.com/posts/semir-international_balabala-semirgroup-playpuffdown-activity-7428332176217354240-MTiX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD83cM8BveTBQe8d728MIe5rgAE_6phyUq0,66,No,No,No,Yes,No,"The post promotes a limited-edition Valentine’s Day bear without any mention of materials efficiency, energy or water reduction, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, pollution control, or emission reduction initiatives related to production or operations.",No,"Although the product is described as imaginative and playful, there is no explicit link to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The content does not discuss employees, workplace conditions, safety, diversity, or workforce development.",No,"The post does not mention human rights policies, labor standards, or related practices.",No,"The message centers on a seasonal product and emotional marketing; it does not describe community engagement, philanthropy, public health, or business ethics initiatives.",No,"There is no explicit information about product safety, quality standards, or customer health and data privacy; only general emotional language about the bear is provided.",No,"No aspects of corporate governance, board practices, or management structures are discussed.",No,"The post provides no information on shareholder rights, treatment of shareholders, or anti-takeover mechanisms.",No,"This is a marketing post for a limited-edition product and does not communicate CSR strategy, ESG reporting, or integration of environmental and social considerations into decision-making."
Pranda Jewelry PCL,2026,2026-03-02T04:39:07.950Z,"Echoes of Opportunity — Where Everyone Grows with Purpose and Value
When people speak about working at #Pranda, one word often stands out: opportunity.
• Opportunities to learn and develop new skills
 • Opportunities to fully demonstrate potential
 • Opportunities to advance fairly based on capability

These shared experiences show that equal opportunity is not simply a principle, but something reflected in everyday work. It creates space for each person to contribute, take on meaningful roles, and continue growing with purpose and value.
This commitment continues to guide how we strengthen our workplace — so everyone can move forward with confidence in their own potential.",https://www.linkedin.com/posts/prandagroup_pranda-activity-7434094920912625666-hDoq?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,105,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or eco-efficiency in operations or the supply chain.",No,"There is no reference to environmental emissions, pollution control, or emission reduction initiatives.",No,"The content focuses on employee opportunity and growth, not on environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The post explicitly discusses opportunities to learn and develop new skills, demonstrate potential, and advance fairly based on capability. It also emphasizes equal opportunity and meaningful roles, which directly relate to workforce development, job satisfaction, and equal opportunities.",No,"Although equal opportunity is mentioned in an employment context, there is no explicit reference to broader fundamental human rights conventions or policies (e.g., child labor, forced labor, freedom of association).",No,"The text is framed around the internal workplace and employees, not external community engagement, philanthropy, public health, or business ethics toward society at large.",No,"There is no discussion of product or service quality, customer health and safety, or data privacy.",No,"The post does not address corporate governance structures, board practices, executive oversight, or governance policies.",No,"There is no mention of shareholder rights, treatment of shareholders, or anti-takeover mechanisms.",No,"While it highlights workplace values, it does not frame them as part of a broader CSR or ESG strategy, nor does it reference CSR reporting or integration of social, environmental, and financial dimensions into decision-making."
